Actual,Predict,Path,Sampling Rate
ឧទាហរណ៍ថា យើង មួយថ្ងៃយើងរកលុយបានចំនួន ៥ ដុល្លារ ប៉ុន្តែក្រុមគ្រួសាររបស់យើងហ្នឹង,ឧទាហរណ៍ថាយើង មួយថ្ងៃយើងរកលុយបានចំនួនប្រាំណុស្លា ពិន្ធថែក្រុមគ្រួសាររបស់យើងហ្នឹង,7_28.wav,16000
ដូច្នេះគឺធ្វើឲ្យយើងហ្នឹង មានលក្ខណៈ ដូចថា ភ្លៀងខ្លាំងពីរ បីមេអីជាប់គ្នាអញ្ចឹងទៅ ធ្វើឲ្យយើងហ្នឹងមានការលំបាកមែនទែន,ដូច្នេះគឺធ្វើឱ្យយើងហ្នឹងមានលក្ខណៈ ដូចថាភ្លៀងខ្លាំងពី ៣មេ អីជាប់គ្នាចឹងទៅ ធ្វើឱ្យយើងមានការបបាកមែនទែន,7_14.wav,16000
ពេលដែលភ្លៀងវាមក វាបិទភ្នែកយើងជិត ពេលដែលយើងជិះម៉ូតូទៅ វាបិទភ្នែកយើងជិត យើងមិនអាចមើលម៉ូតូ នៅខាងមុខ ក៏ដូចជាឡាននៅខាងមុខ ដែលយើងនៅទីនោះឃើញទេ,ពេលដែលភ្លៀងវីមក វាបិទភ្នែកយើងជិត ពេលដែលយើងជិះម៉ូតូទៅ វិបិទភ្នែកយើងមិនអាចមើលម៉ូតូនៅខាងមុខក៏ដូចជីឡាននៅខាងមុខដែលយើងនៅទីនោះឃើញទេ,7_19.wav,16000
ព្រោះថាខែហ្នឹង យើងរកវាមិនសូវបាន បាទ យើងរកលុយវាមិនសូវបាន ហើយយើងចេះតែចំណាយច្រើន,ពីព្រោះថា ខែហ្នឹងយើងរកវាមិនសូវបាន យើងរកលវាមិនសូវបាន ហើយយើងចេះទៅចំណាយច្រើន,7_25.wav,16000
ដូច្នេះខ្ញុំសូមបញ្ចប់នូវការបកស្រាយ នូវរដូវភ្លៀងតែត្រឹមប៉ុណ្ណេះសិន បាទ សូមអរគុណ សូមជម្រាបលា,ដូច្នេះខ្ញុំសូមបញ្ចប់នៅការបកស្រាយនៅរដូវភ្លៀងទៅត្រឹមនោះសិនបានសូមអរគុណ សូមជមាបលា,7_31.wav,16000
បាទ  ហើយនៅខាងក្នុងក្រុងមួយទៀត គឺពេលដែលមានភ្លៀងម្ដងៗ គឺដូចថា ប្រជាជនភាគច្រើនគឺនៅផ្ទះ មានការងារអីដែលត្រូវធ្វើហ្នឹង គឺមិនបានភ្លាមៗនោះទេ គឺបង្អាក់ពេលវេលា,ហើយនៅខាងក្រុងមួយទៀតគឺពេលដែលមានភ្លៀងម្តងៗគឺដោយថាប្រជាជនភាគច្រើនគឺនៅផ្ទះ មានការងារអីដែលត្រូវធ្វើនឹង គឺមិនបានភ្លៀមភ្លៀមដែរ គឺបង្អាក់ពេលវេលា,7_30.wav,16000
បាទ  វាពិតមែនព្រោះថាខែគោ ខែពោះគោពោះក្របីហ្នឹង ប្រៀបធៀបទៅនឹង ដូចថា ខែភ្លៀងហ្នឹង គឺជាខែអត់ បាទ ខែអត់ឃ្លាន,វាពិតមែន ព្រោះថា ខែគោសគោសក្របីហ្នឹង ព្រៀបធៀបទៅនឹង ខែភ្លានហ្នឹង គឺជាខែអត់ខ្លាន,7_24.wav,16000
ហើយដីវិញគឺថាទន់រអៀច បាទ ប្រឡាក់ជើងប្រឡាក់ដៃ អ្នកខ្លះក៏មានការគ្រោះថ្នាក់ចរាចរណ៍ដោយសារតែ ទឹកជំនន់ ឬមួយក៏ទឹកភ្លៀងនេះ,ហើយដីវិញគឺថាទន់ល្អ៊ីល្អៀកបានប្លាក់ជើងប្លាក់ដៃ អ្នកខ្នាំក៏មានការគ្រោះថ្នាក់ច្រាចរ ដោយសារតែទឹកជំនន់នៅមួយទឹកភ្លៀននេះ,7_18.wav,16000
បាទ ព្រោះថាឲ្យតែពេលភ្លៀងអញ្ចឹងយើងឃ្លាន យើងចេះតែញ៉ាំ,គ្រួសថាអោយទៅពីភ្លៀង អញ្ចឹងយើងខ្លាន យើងជាក់តែញ៊ាំ,7_26.wav,16000
ប៉ុន្តែការរកចំណូល ការរកលុយរបស់យើង មានលក្ខណៈយឺត មានលក្ខណៈដូចថា យើងចាយច្រើនជាងចំណូលរបស់យើង,ប៉ុន្តែការរកចំណូលការរកលុយរបស់យើងគឺមានលក្ខណៈយឺតមានលក្ខណៈឲ្យថាយើងចាយច្រើនជាងចំណូលរបស់យើង,7_27.wav,16000
ហើយមានពាក្យខ្មែរមួយឃ្លាទៀតនោះគេថា ខែភ្លៀងគឺជាខែពោះគោពោះក្របី,ហើយមានពាក្យខ្មែរមួយឃ្លាទីនោះ គេថា ខែភ្លៀង គឺជាខែពស់គោលពស់ក្របី,7_23.wav,16000
បើសិនជាមានភ្លៀងធ្លាក់មក អញ្ចឹងការលក់ដូររបស់គេហ្នឹង នឹងមិនសូវដាច់ បាទ មិនសូវដាច់,ប្រសិនជាមានភ្លៀងធ្លាក់មក ចឹងការលក់ដូររបស់គេហ្នឹងមិនសូវដាច់,7_22.wav,16000
បាទ ហើយនៅទីក្រុង បាទ គឺថាមានលក្ខណៈយ៉ាប់មែនទែន ពេលដែលនៅទីក្រុង  ទាំងប្រជាជន អីនៅក្នុងទីក្រុង គឺមានលក្ខណៈយ៉ាប់ទាំងអស់ ព,ហើយនៅទីក្រុងបាទ គឺថាមានលក្ខណៈយ៉ាប់មែនទែន ពេលដែលនៅទីក្រុង ហើយយើងទាំងដូចថាទាំងប្រជាជនអីនៅខ្លាំងទីក្រុង គឺវាលក្ខណៈយ៉ាប់ទាំងអស់,7_20.wav,16000
រោះថាប្រជាជននៅខាងក្នុងទីក្រុងភាគច្រើនគឺគេធ្វើការ គឺគេប្រកបមុខរបរហើយនិងរកស៊ី បាទ ក៏ដូចជារកស៊ីពេលយប់ ឬមួយក៏ពេលថ្ងៃអញ្ចឹងទៅ,ព្រោះទូថាប្រជាជននៅខាងក្នុងទីក្រុងភាគច្រើន គឺគេធ្វើការ គឺគេបកបបុករបរ ហើយនឹងរ៉ូស៊ី បាទ ក៏ដូចជារ៉ូស៊ីពេលយប់រ៉ូមួយក៏ពេលថ្ងៃអញ្ចឹងទៅ,7_21.wav,16000
បាទ បើសិនជាយើងគិតថាវាធ្លាក់ភ្លៀងច្រើន វាធ្លាក់ភ្លៀងច្រើននៅចន្លោះខែ ខែសីហា និងខែតុលា បាទ រីឯខែតុលាវិញ មិនសូវជាមានធ្លាក់ភ្លៀងទេ,បើសិនជាយើងគិតថាវាត្រឡាក់ភ្លៀងច្រៀងនៅជនលោះខែសីហា ខែតុលា រាហៃខែតុលាវិញ មិនទៅជាមានភ្លៀងទេ,7_4.wav,16000
បាទ ពេលដែលធ្លាក់ភ្លៀងអញ្ចឹង  វាផ្ដល់ផលប្រយោជន៍ ទៅឲ្យការដាំដុះស្រូវ បាទ ការដាំដុះស្រូវ ក៏ដូចជា ផលដំណាំផ្សេងៗ,ពេលដែលធ្លាក់ភ្លៀងបញ្ចឹង ខ្លានាក៏វាផ្តល់ផលប្រយោជន៍ទៅឲ្យការដាំដុះស្រូវ ក៏ដាំដុះស្រូវ ក៏ដូចជាផលដំណាំផ្សេងៗ,7_5.wav,16000
បាទ វាធ្វើឲ្យនៅកន្លែងនោះលិចទឹក បាទ ស្អុយសំរាម បាទ ពេលដែលវាលិចទឹកអញ្ចឹងទៅសំរាមវាអណ្ដែតនៅលើទឹក អញ្ចឹងទៅធ្វើឲ្យស្អុយ,វាធ្វើអោយនៅកន្លែងនោះលេខទឹកបានស្អ៊ុយសំរាមពេលដែលវាលេខទឹកអញ្ចឹងទៅសំរាម វាអន្ដែរដែលលើទឹកអញ្ចឹងទៅធ្វើអ៊ុយ,7_7.wav,16000
ប៉ុន្តែវាផ្ដល់ផលអាក្រក់ទៅដល់សង្គម ដូចជានៅទីក្រុង បាទ ដូចជានៅទីក្រុង ក៏ដូចជានៅកន្លែងដែលអភិវឌ្ឍ,ប៉ុន្តែវាផ្តល់ផលអាក្រកទៅដល់សង្គមដូចនៅទីក្រុង ដូចនៅទីក្រុង ក៏ដូចនៅក្លនែងដែលអភិវឌ្ឍ,7_6.wav,16000
