Actual,Predict,Path,Sampling Rate
ឧទាហរណ៍ថា យើង មួយថ្ងៃយើងរកលុយបានចំនួន ៥ ដុល្លារ ប៉ុន្តែក្រុមគ្រួសាររបស់យើងហ្នឹង,ឧទាហរណ៍ថាយើងមួយថ្ងៃយើងរលុយបានចំនួនប្រាំអាឡា ពិន្តែក្រុមគ្រួសាររបស់យើងហ្នឹង,7_28.wav,16000
ដូច្នេះគឺធ្វើឲ្យយើងហ្នឹង មានលក្ខណៈ ដូចថា ភ្លៀងខ្លាំងពីរ បីមេអីជាប់គ្នាអញ្ចឹងទៅ ធ្វើឲ្យយើងហ្នឹងមានការលំបាកមែនទែន,ដូចឆ្នេះគឺធ្វើឲ្យយើងនឹងមានលក្ខណៈដូចថាភ្លៀងខ្លាំងពីរពីរបៀបអីជ្រកគ្នាចឹងទៅធ្វើឲ្យយើងនៅមានការបើមែនទែន,7_14.wav,16000
ពេលដែលភ្លៀងវាមក វាបិទភ្នែកយើងជិត ពេលដែលយើងជិះម៉ូតូទៅ វាបិទភ្នែកយើងជិត យើងមិនអាចមើលម៉ូតូ នៅខាងមុខ ក៏ដូចជាឡាននៅខាងមុខ ដែលយើងនៅទីនោះឃើញទេ,ពេលដែលភ្លៀងមីមក វាបិទភ្នែកយើងជិតភ្នែកជិតភ្នែកជិតមិនអាចមើលមនៅក្ខាលមុខក៏ដូចជីឡានៃក្ខាល់មុខដែលយើងនៅទីនោះឃើញទេ,7_19.wav,16000
ព្រោះថាខែហ្នឹង យើងរកវាមិនសូវបាន បាទ យើងរកលុយវាមិនសូវបាន ហើយយើងចេះតែចំណាយច្រើន,ព្រោះថាខែនឹងយើងរវាមិនសូវបាន យើងរហូតលើសវាមិនសូវបានអត់យើងចេះតែចំណាយច្រើន,7_25.wav,16000
ដូច្នេះខ្ញុំសូមបញ្ចប់នូវការបកស្រាយ នូវរដូវភ្លៀងតែត្រឹមប៉ុណ្ណេះសិន បាទ សូមអរគុណ សូមជម្រាបលា,ដូចនះឆ្នេះ ខ្ញុំសូមបញ្ចប់នៅការបកស្រាយនៃរដោយភ្លាង ទៅត្រឹមដែលសន្តបានសូមអរគុណសូមជំរាបលា,7_31.wav,16000
បាទ  ហើយនៅខាងក្នុងក្រុងមួយទៀត គឺពេលដែលមានភ្លៀងម្ដងៗ គឺដូចថា ប្រជាជនភាគច្រើនគឺនៅផ្ទះ មានការងារអីដែលត្រូវធ្វើហ្នឹង គឺមិនបានភ្លាមៗនោះទេ គឺបង្អាក់ពេលវេលា,ហើយនៅខាងក្នុងក្រង់មួយទៀតគឺពេលដែលមានភ្លាងម្ដងៗគឺដូចថាប្រជាជនភាគចល់គឺនៅផ្ទះមានការងារអីរែត្រូវធ្វើនឹងគឺមិនបានភ្លាមៗនៅគឺបង្អាក់ពេលវេលា,7_30.wav,16000
បាទ  វាពិតមែនព្រោះថាខែគោ ខែពោះគោពោះក្របីហ្នឹង ប្រៀបធៀបទៅនឹង ដូចថា ខែភ្លៀងហ្នឹង គឺជាខែអត់ បាទ ខែអត់ឃ្លាន,វាពិតមែន ព្រោះថា ខែគោលខែពស្គួរៗនឹងភ្លៀបធៀបទៅនឹង ភ្លានហារគឺជាខែអត់ខែអត់ខែពលាន,7_24.wav,16000
ហើយដីវិញគឺថាទន់រអៀច បាទ ប្រឡាក់ជើងប្រឡាក់ដៃ អ្នកខ្លះក៏មានការគ្រោះថ្នាក់ចរាចរណ៍ដោយសារតែ ទឹកជំនន់ ឬមួយក៏ទឹកភ្លៀងនេះ,ហើយដីវិញគឺថាទុនល្អៀកអៀកបានប្រឡាក់ជើងប្រឡាក់ដាយបាន អ្នកខ្លះក៏មានការគ្រួសថ្នាក់ស្រាចរណ៍ដែលសារទឹកជំនន់ នៅមួយក៏ទឹកភ្លាងនេះ,7_18.wav,16000
បាទ ព្រោះថាឲ្យតែពេលភ្លៀងអញ្ចឹងយើងឃ្លាន យើងចេះតែញ៉ាំ,គាត់បានគាត់ថាអោយដើម្បីភ្លាងចឹងខ្លានច្រើនចេះទៅញើម,7_26.wav,16000
ប៉ុន្តែការរកចំណូល ការរកលុយរបស់យើង មានលក្ខណៈយឺត មានលក្ខណៈដូចថា យើងចាយច្រើនជាងចំណូលរបស់យើង,ប៉ុន្តែការរកជំណូលការរកលុយផងយើង គឺមានលក្ខណៈយើង មានលក្ខណៈអ៊ឹយថាយើងច្រើនជាងចំណូលរបស់យើង,7_27.wav,16000
ហើយមានពាក្យខ្មែរមួយឃ្លាទៀតនោះគេថា ខែភ្លៀងគឺជាខែពោះគោពោះក្របី,ហើយមានពាក្យខ្មែរមួយខ្លាន់ទៀតនោះគេថា ខែភ្លាងគឺជាខែពួកគោលពួកក្របី,7_23.wav,16000
បើសិនជាមានភ្លៀងធ្លាក់មក អញ្ចឹងការលក់ដូររបស់គេហ្នឹង នឹងមិនសូវដាច់ បាទ មិនសូវដាច់,ប្រសេងជាមានភ្លៀងធ្លាក់មក ចឹងការលក់ដូររបស់គេហ្នឹង និងមិនសូវដែលបានមិនសូវដែល,7_22.wav,16000
បាទ ហើយនៅទីក្រុង បាទ គឺថាមានលក្ខណៈយ៉ាប់មែនទែន ពេលដែលនៅទីក្រុង  ទាំងប្រជាជន អីនៅក្នុងទីក្រុង គឺមានលក្ខណៈយ៉ាប់ទាំងអស់ ព,ហើយនៅទីក្រុងមាននៅក្រដាក់នឹងយ៉ាប់មែនទែន ពេលដែលនៅទីក្រុងហើយយើងទាំងដូចថាប់ជាជនអីនៅក្រុងទីក្រុងគឺវានលក្ខណៈយ៉ាបទាំងអប់,7_20.wav,16000
រោះថាប្រជាជននៅខាងក្នុងទីក្រុងភាគច្រើនគឺគេធ្វើការ គឺគេប្រកបមុខរបរហើយនិងរកស៊ី បាទ ក៏ដូចជារកស៊ីពេលយប់ ឬមួយក៏ពេលថ្ងៃអញ្ចឹងទៅ,គូថាបញ្ជាជននៅខាងក្នុងទីក្រុងភាគច្រើនគឺគេធ្វើការគេពង្គប់បុគ្គល្បរហើញរ៉ូស៊ីបាន ក៏ដូចជារ៉ូស៊ីពេលយប្រឹមកពេលថ្ងៃអញ្ចឹងតែ,7_21.wav,16000
បាទ បើសិនជាយើងគិតថាវាធ្លាក់ភ្លៀងច្រើន វាធ្លាក់ភ្លៀងច្រើននៅចន្លោះខែ ខែសីហា និងខែតុលា បាទ រីឯខែតុលាវិញ មិនសូវជាមានធ្លាក់ភ្លៀងទេ,មើលសិនយើងគិតថាវិច្ចលក់ភ្នាញច្រើន វាធ្លានច្រើននៅចំន្លោះ ខែសីហា និងខែតុលា បាទ រាយឯងតុលាវិញមិនទៅជាមានចក្រើនភ្លាងទេ,7_4.wav,16000
បាទ ពេលដែលធ្លាក់ភ្លៀងអញ្ចឹង  វាផ្ដល់ផលប្រយោជន៍ ទៅឲ្យការដាំដុះស្រូវ បាទ ការដាំដុះស្រូវ ក៏ដូចជា ផលដំណាំផ្សេងៗ,ពេលដែលធ្លាក់ភ្លាងបញ្ចឹងខ្លានាក៏វាផ្តល់ផលប្រយោជន៍ទៅឲ្យការដាំដូសស្រូវគោះជាផលដំណាំផ្សេងៗ,7_5.wav,16000
បាទ វាធ្វើឲ្យនៅកន្លែងនោះលិចទឹក បាទ ស្អុយសំរាម បាទ ពេលដែលវាលិចទឹកអញ្ចឹងទៅសំរាមវាអណ្ដែតនៅលើទឹក អញ្ចឹងទៅធ្វើឲ្យស្អុយ,វាធ្វើឱ្យកន្លែងនោះលេចទឹកស្អុយសំរាមបានពេលដែលលេចទឹកចឹងទៅសំរាមវាអានដែលលើទឹកញឹកទៅធ្វើអីស្អុយ,7_7.wav,16000
