Actual,Predict,Path,Sampling Rate
ដូច្នេះគឺធ្វើឲ្យយើងហ្នឹង មានលក្ខណៈ ដូចថា ភ្លៀងខ្លាំងពីរ បីមេអីជាប់គ្នាអញ្ចឹងទៅ ធ្វើឲ្យយើងហ្នឹងមានការលំបាកមែនទែន,ដូច្នេះគឺធ្វើឲ្យយើងនឹងមានលក្ខណៈដូចថាភ្លៀងខ្លាំងពីរៗអ្នការជាប់គ្នាចឹងទៅធ្វើឱ្យយើងនៅមានការបានប់ហ្នឹង,7_14.wav,16000
ពេលដែលភ្លៀងវាមក វាបិទភ្នែកយើងជិត ពេលដែលយើងជិះម៉ូតូទៅ វាបិទភ្នែកយើងជិត យើងមិនអាចមើលម៉ូតូ នៅខាងមុខ ក៏ដូចជាឡាននៅខាងមុខ ដែលយើងនៅទីនោះឃើញទេ,ពេលដែលភ្លៀងវៀមក វាបិត្តផ្នែកយើងជាមតូរទៅ បិទ្តផ្នៃយើងចិត្តយើងមិនអាចមើលមតូរនៅខាងមុខក៏ដូចជាឡើងនៅទីនោះឃើញទេ,7_19.wav,16000
ព្រោះថាខែហ្នឹង យើងរកវាមិនសូវបាន បាទ យើងរកលុយវាមិនសូវបាន ហើយយើងចេះតែចំណាយច្រើន,វាធាខែនឹងយើងរកវាមិនសូវបានបានិយាងរកលូវាមសូវបានហើយយើងចេះតែចំណាយច្រើន,7_25.wav,16000
ដូច្នេះខ្ញុំសូមបញ្ចប់នូវការបកស្រាយ នូវរដូវភ្លៀងតែត្រឹមប៉ុណ្ណេះសិន បាទ សូមអរគុណ សូមជម្រាបលា,ដូច្នេះខ្ញុំសូរមិញចត់នៅការបកស្រាយនៅរដូវភ្លាងទៅត្រឹមនិងសិនបានផ្សូមរគន់សូមជ្មានបលា,7_31.wav,16000
បាទ  ហើយនៅខាងក្នុងក្រុងមួយទៀត គឺពេលដែលមានភ្លៀងម្ដងៗ គឺដូចថា ប្រជាជនភាគច្រើនគឺនៅផ្ទះ មានការងារអីដែលត្រូវធ្វើហ្នឹង គឺមិនបានភ្លាមៗនោះទេ គឺបង្អាក់ពេលវេលា,ហើយនៅខាងក្នុងក្រុងមួយទៀត គឺពេលដែលមានភ្លាងម្ដងៗគឺនៅថាពិជាជនពាក្យចើនគឺនៅផ្ទះមានការងារអ៊ីត្រូវធ្វើនឹងគឺមិនបានភ្លាមន័យគឺបង្អាកពេលវេលា,7_30.wav,16000
បាទ  វាពិតមែនព្រោះថាខែគោ ខែពោះគោពោះក្របីហ្នឹង ប្រៀបធៀបទៅនឹង ដូចថា ខែភ្លៀងហ្នឹង គឺជាខែអត់ បាទ ខែអត់ឃ្លាន,វាពិតមែនពួកថា ខែគ្រោគខែពួកគោពួកគ្របីនឹងព្រាបធៀបនឹងវិធាបនឹងវិធាបនឹងវិធារប្រែបភ្លានគឺជាខែអត់បាន ខែអត់គ្លាន,7_24.wav,16000
ហើយដីវិញគឺថាទន់រអៀច បាទ ប្រឡាក់ជើងប្រឡាក់ដៃ អ្នកខ្លះក៏មានការគ្រោះថ្នាក់ចរាចរណ៍ដោយសារតែ ទឹកជំនន់ ឬមួយក៏ទឹកភ្លៀងនេះ,ហើយដីវិញគឺត្ថាតុនិយាយអ៊ីអ៊ាចបាប្លាក់ជើងប្លាក់ដាយបានអ្នកខ្លះកូវាគ្រោះថ្នាក់ស្រាវចរដោយសើរត្វត្វាទឹកសំណនួនៅមួយគាត់តែប្លាននេះ,7_18.wav,16000
បាទ ព្រោះថាឲ្យតែពេលភ្លៀងអញ្ចឹងយើងឃ្លាន យើងចេះតែញ៉ាំ,គួរថាអុត្តាប់ពីភ្លៀងអញ្ចឹងយើងគ្រានជាយាត្តិញាំ,7_26.wav,16000
ប៉ុន្តែការរកចំណូល ការរកលុយរបស់យើង មានលក្ខណៈយឺត មានលក្ខណៈដូចថា យើងចាយច្រើនជាងចំណូលរបស់យើង,វិនតា ការរកខ្លំណូលការរកលុយប្រយើងគឺមានអ្នកនយឺតមានអ្នកក្រាក់ឲ្យថាយើងចាយច្រើនជាងចំណូលរបស់យើង,7_27.wav,16000
ហើយមានពាក្យខ្មែរមួយឃ្លាទៀតនោះគេថា ខែភ្លៀងគឺជាខែពោះគោពោះក្របី,ហើយមានពាក្មែរមួយខ្លាដីនោះគេថា ខែភ្លាងគឺចាខែបួសគោលពួក្របី,7_23.wav,16000
បើសិនជាមានភ្លៀងធ្លាក់មក អញ្ចឹងការលក់ដូររបស់គេហ្នឹង នឹងមិនសូវដាច់ បាទ មិនសូវដាច់,បើសិនជាមានផ្លានត្រាក់មក អញ្ចឹងការលួតដូរបស់គេហ្នឹងមិនសូវដាចមិនសូវដាច់,7_22.wav,16000
បាទ ហើយនៅទីក្រុង បាទ គឺថាមានលក្ខណៈយ៉ាប់មែនទែន ពេលដែលនៅទីក្រុង  ទាំងប្រជាជន អីនៅក្នុងទីក្រុង គឺមានលក្ខណៈយ៉ាប់ទាំងអស់ ព,ហើយនៅទីក្រុងបាលគឺថើតមានៅក្នាក់យាប់មែនទែន ពេលដែលនៅទីក្រុងហើយយើងទាំងដូចថាទាំងប្រជាជនអីនៅខាងទីក្រុងគឺវានាក់នៈយាបទាំងអស់,7_20.wav,16000
រោះថាប្រជាជននៅខាងក្នុងទីក្រុងភាគច្រើនគឺគេធ្វើការ គឺគេប្រកបមុខរបរហើយនិងរកស៊ី បាទ ក៏ដូចជារកស៊ីពេលយប់ ឬមួយក៏ពេលថ្ងៃអញ្ចឹងទៅ,គឺដែលពីរហើយប្បញ្ជាជននៅខាងក្នុងទីក្រុងភាគចើនគឺគេធ្វើការគឺគេប្រកបុខ្លាបរហ្គាតិនរូហ្សីបានក៏ដូចជារូហ្សីពេលយុបរើមួយកពេលថ្ងៃ,7_21.wav,16000
បាទ បើសិនជាយើងគិតថាវាធ្លាក់ភ្លៀងច្រើន វាធ្លាក់ភ្លៀងច្រើននៅចន្លោះខែ ខែសីហា និងខែតុលា បាទ រីឯខែតុលាវិញ មិនសូវជាមានធ្លាក់ភ្លៀងទេ,បើស្បានាយើងគិតថាវិត្តភ្លៀងចើនវាចន្លោះខែសីហា និងខែតុណាម៉ារាអ៊ីខែតុណា រាខែតុណាវិញ មិនត្តូវជាមានចាប់ភ្លាន,7_4.wav,16000
បាទ ពេលដែលធ្លាក់ភ្លៀងអញ្ចឹង  វាផ្ដល់ផលប្រយោជន៍ ទៅឲ្យការដាំដុះស្រូវ បាទ ការដាំដុះស្រូវ ក៏ដូចជា ផលដំណាំផ្សេងៗ,ពេលដែលធ្លាក់ភ្លៀងមិនចិនខ្លានាគរវាផ្តល់ផលប្រយោជន៍ទៅឲ្យការដាំដុះស្រូវ បានកើតាំដុះស្រូវក៏ដូចជាផលដំដំដំដុយជាប្លដំណាំសេង,7_5.wav,16000
បាទ វាធ្វើឲ្យនៅកន្លែងនោះលិចទឹក បាទ ស្អុយសំរាម បាទ ពេលដែលវាលិចទឹកអញ្ចឹងទៅសំរាមវាអណ្ដែតនៅលើទឹក អញ្ចឹងទៅធ្វើឲ្យស្អុយ,វាធ្វើឲ្យនៅកន្លែងនោះលេខទឹកបានស្អ៊ុយសំរាមបានដែលវាលេខទឹកចឹងតូវសំរាមវានដែលលើទឹកញ្ញឹងត្អាចូវអ៊ុយ,7_7.wav,16000
ប៉ុន្តែវាផ្ដល់ផលអាក្រក់ទៅដល់សង្គម ដូចជានៅទីក្រុង បាទ ដូចជានៅទីក្រុង ក៏ដូចជានៅកន្លែងដែលអភិវឌ្ឍ,ប៉ុន្តែវាផ្ដល់ផលអាក្រក់ទៅដ៏សង្គមដូចជានូវទីក្រុងបានដូចជានូវទីក្រុងក៏ដូចជានូវក៏នៃអភិវឌ្ឍ,7_6.wav,16000
